sampleName	read1Path	read2Path	sampleType
347T	s3://crm.tumorstudy.analysis/mybrca-sequencing-data/RNAseq/347T_r1.fq.gz	s3://crm.tumorstudy.analysis/mybrca-sequencing-data/RNAseq/347T_r2.fq.gz	Tumor
348T	s3://crm.tumorstudy.analysis/mybrca-sequencing-data/RNAseq/348T_r1.fq.gz	s3://crm.tumorstudy.analysis/mybrca-sequencing-data/RNAseq/348T_r2.fq.gz	Tumor
349T	s3://crm.tumorstudy.analysis/mybrca-sequencing-data/RNAseq/349T_r1.fq.gz	s3://crm.tumorstudy.analysis/mybrca-sequencing-data/RNAseq/349T_r2.fq.gz	Tumor
34T	s3://crm.tumorstudy.analysis/mybrca-sequencing-data/RNAseq/34T_r1.fq.gz	s3://crm.tumorstudy.analysis/mybrca-sequencing-data/RNAseq/34T_r2.fq.gz	Tumor
350T	s3://crm.tumorstudy.analysis/mybrca-sequencing-data/RNAseq/350T_r1.fq.gz	s3://crm.tumorstudy.analysis/mybrca-sequencing-data/RNAseq/350T_r2.fq.gz	Tumor
351T	s3://crm.tumorstudy.analysis/mybrca-sequencing-data/RNAseq/351T_r1.fq.gz	s3://crm.tumorstudy.analysis/mybrca-sequencing-data/RNAseq/351T_r2.fq.gz	Tumor
352T	s3://crm.tumorstudy.analysis/mybrca-sequencing-data/RNAseq/352T_r1.fq.gz	s3://crm.tumorstudy.analysis/mybrca-sequencing-data/RNAseq/352T_r2.fq.gz	Tumor
353T	s3://crm.tumorstudy.analysis/mybrca-sequencing-data/RNAseq/353T_r1.fq.gz	s3://crm.tumorstudy.analysis/mybrca-sequencing-data/RNAseq/353T_r2.fq.gz	Tumor
354T	s3://crm.tumorstudy.analysis/mybrca-sequencing-data/RNAseq/354T_r1.fq.gz	s3://crm.tumorstudy.analysis/mybrca-sequencing-data/RNAseq/354T_r2.fq.gz	Tumor
355T	s3://crm.tumorstudy.analysis/mybrca-sequencing-data/RNAseq/355T_r1.fq.gz	s3://crm.tumorstudy.analysis/mybrca-sequencing-data/RNAseq/355T_r2.fq.gz	Tumor
356T	s3://crm.tumorstudy.analysis/mybrca-sequencing-data/RNAseq/356T_r1.fq.gz	s3://crm.tumorstudy.analysis/mybrca-sequencing-data/RNAseq/356T_r2.fq.gz	Tumor
357T	s3://crm.tumorstudy.analysis/mybrca-sequencing-data/RNAseq/357T_r1.fq.gz	s3://crm.tumorstudy.analysis/mybrca-sequencing-data/RNAseq/357T_r2.fq.gz	Tumor
358T	s3://crm.tumorstudy.analysis/mybrca-sequencing-data/RNAseq/358T_r1.fq.gz	s3://crm.tumorstudy.analysis/mybrca-sequencing-data/RNAseq/358T_r2.fq.gz	Tumor
359T	s3://crm.tumorstudy.analysis/mybrca-sequencing-data/RNAseq/359T_r1.fq.gz	s3://crm.tumorstudy.analysis/mybrca-sequencing-data/RNAseq/359T_r2.fq.gz	Tumor
35T	s3://crm.tumorstudy.analysis/mybrca-sequencing-data/RNAseq/35T_r1.fq.gz	s3://crm.tumorstudy.analysis/mybrca-sequencing-data/RNAseq/35T_r2.fq.gz	Tumor
360T	s3://crm.tumorstudy.analysis/mybrca-sequencing-data/RNAseq/360T_r1.fq.gz	s3://crm.tumorstudy.analysis/mybrca-sequencing-data/RNAseq/360T_r2.fq.gz	Tumor
361T	s3://crm.tumorstudy.analysis/mybrca-sequencing-data/RNAseq/361T_r1.fq.gz	s3://crm.tumorstudy.analysis/mybrca-sequencing-data/RNAseq/361T_r2.fq.gz	Tumor
362T	s3://crm.tumorstudy.analysis/mybrca-sequencing-data/RNAseq/362T_r1.fq.gz	s3://crm.tumorstudy.analysis/mybrca-sequencing-data/RNAseq/362T_r2.fq.gz	Tumor
363T	s3://crm.tumorstudy.analysis/mybrca-sequencing-data/RNAseq/363T_r1.fq.gz	s3://crm.tumorstudy.analysis/mybrca-sequencing-data/RNAseq/363T_r2.fq.gz	Tumor
364T	s3://crm.tumorstudy.analysis/mybrca-sequencing-data/RNAseq/364T_r1.fq.gz	s3://crm.tumorstudy.analysis/mybrca-sequencing-data/RNAseq/364T_r2.fq.gz	Tumor
365T	s3://crm.tumorstudy.analysis/mybrca-sequencing-data/RNAseq/365T_r1.fq.gz	s3://crm.tumorstudy.analysis/mybrca-sequencing-data/RNAseq/365T_r2.fq.gz	Tumor
366T	s3://crm.tumorstudy.analysis/mybrca-sequencing-data/RNAseq/366T_r1.fq.gz	s3://crm.tumorstudy.analysis/mybrca-sequencing-data/RNAseq/366T_r2.fq.gz	Tumor
367T	s3://crm.tumorstudy.analysis/mybrca-sequencing-data/RNAseq/367T_r1.fq.gz	s3://crm.tumorstudy.analysis/mybrca-sequencing-data/RNAseq/367T_r2.fq.gz	Tumor
368T	s3://crm.tumorstudy.analysis/mybrca-sequencing-data/RNAseq/368T_r1.fq.gz	s3://crm.tumorstudy.analysis/mybrca-sequencing-data/RNAseq/368T_r2.fq.gz	Tumor
369T	s3://crm.tumorstudy.analysis/mybrca-sequencing-data/RNAseq/369T_r1.fq.gz	s3://crm.tumorstudy.analysis/mybrca-sequencing-data/RNAseq/369T_r2.fq.gz	Tumor
36T	s3://crm.tumorstudy.analysis/mybrca-sequencing-data/RNAseq/36T_r1.fq.gz	s3://crm.tumorstudy.analysis/mybrca-sequencing-data/RNAseq/36T_r2.fq.gz	Tumor
370T	s3://crm.tumorstudy.analysis/mybrca-sequencing-data/RNAseq/370T_r1.fq.gz	s3://crm.tumorstudy.analysis/mybrca-sequencing-data/RNAseq/370T_r2.fq.gz	Tumor
371T	s3://crm.tumorstudy.analysis/mybrca-sequencing-data/RNAseq/371T_r1.fq.gz	s3://crm.tumorstudy.analysis/mybrca-sequencing-data/RNAseq/371T_r2.fq.gz	Tumor
372T	s3://crm.tumorstudy.analysis/mybrca-sequencing-data/RNAseq/372T_r1.fq.gz	s3://crm.tumorstudy.analysis/mybrca-sequencing-data/RNAseq/372T_r2.fq.gz	Tumor
373T	s3://crm.tumorstudy.analysis/mybrca-sequencing-data/RNAseq/373T_r1.fq.gz	s3://crm.tumorstudy.analysis/mybrca-sequencing-data/RNAseq/373T_r2.fq.gz	Tumor
374T	s3://crm.tumorstudy.analysis/mybrca-sequencing-data/RNAseq/374T_r1.fq.gz	s3://crm.tumorstudy.analysis/mybrca-sequencing-data/RNAseq/374T_r2.fq.gz	Tumor
375T	s3://crm.tumorstudy.analysis/mybrca-sequencing-data/RNAseq/375T_r1.fq.gz	s3://crm.tumorstudy.analysis/mybrca-sequencing-data/RNAseq/375T_r2.fq.gz	Tumor
376T	s3://crm.tumorstudy.analysis/mybrca-sequencing-data/RNAseq/376T_r1.fq.gz	s3://crm.tumorstudy.analysis/mybrca-sequencing-data/RNAseq/376T_r2.fq.gz	Tumor
377T	s3://crm.tumorstudy.analysis/mybrca-sequencing-data/RNAseq/377T_r1.fq.gz	s3://crm.tumorstudy.analysis/mybrca-sequencing-data/RNAseq/377T_r2.fq.gz	Tumor
378T	s3://crm.tumorstudy.analysis/mybrca-sequencing-data/RNAseq/378T_r1.fq.gz	s3://crm.tumorstudy.analysis/mybrca-sequencing-data/RNAseq/378T_r2.fq.gz	Tumor
379T	s3://crm.tumorstudy.analysis/mybrca-sequencing-data/RNAseq/379T_r1.fq.gz	s3://crm.tumorstudy.analysis/mybrca-sequencing-data/RNAseq/379T_r2.fq.gz	Tumor
37T	s3://crm.tumorstudy.analysis/mybrca-sequencing-data/RNAseq/37T_r1.fq.gz	s3://crm.tumorstudy.analysis/mybrca-sequencing-data/RNAseq/37T_r2.fq.gz	Tumor
380T	s3://crm.tumorstudy.analysis/mybrca-sequencing-data/RNAseq/380T_r1.fq.gz	s3://crm.tumorstudy.analysis/mybrca-sequencing-data/RNAseq/380T_r2.fq.gz	Tumor
381T	s3://crm.tumorstudy.analysis/mybrca-sequencing-data/RNAseq/381T_r1.fq.gz	s3://crm.tumorstudy.analysis/mybrca-sequencing-data/RNAseq/381T_r2.fq.gz	Tumor
382T	s3://crm.tumorstudy.analysis/mybrca-sequencing-data/RNAseq/382T_r1.fq.gz	s3://crm.tumorstudy.analysis/mybrca-sequencing-data/RNAseq/382T_r2.fq.gz	Tumor
383T	s3://crm.tumorstudy.analysis/mybrca-sequencing-data/RNAseq/383T_r1.fq.gz	s3://crm.tumorstudy.analysis/mybrca-sequencing-data/RNAseq/383T_r2.fq.gz	Tumor
384T	s3://crm.tumorstudy.analysis/mybrca-sequencing-data/RNAseq/384T_r1.fq.gz	s3://crm.tumorstudy.analysis/mybrca-sequencing-data/RNAseq/384T_r2.fq.gz	Tumor
385T	s3://crm.tumorstudy.analysis/mybrca-sequencing-data/RNAseq/385T_r1.fq.gz	s3://crm.tumorstudy.analysis/mybrca-sequencing-data/RNAseq/385T_r2.fq.gz	Tumor
386T	s3://crm.tumorstudy.analysis/mybrca-sequencing-data/RNAseq/386T_r1.fq.gz	s3://crm.tumorstudy.analysis/mybrca-sequencing-data/RNAseq/386T_r2.fq.gz	Tumor
387T	s3://crm.tumorstudy.analysis/mybrca-sequencing-data/RNAseq/387T_r1.fq.gz	s3://crm.tumorstudy.analysis/mybrca-sequencing-data/RNAseq/387T_r2.fq.gz	Tumor
388T	s3://crm.tumorstudy.analysis/mybrca-sequencing-data/RNAseq/388T_r1.fq.gz	s3://crm.tumorstudy.analysis/mybrca-sequencing-data/RNAseq/388T_r2.fq.gz	Tumor
389T	s3://crm.tumorstudy.analysis/mybrca-sequencing-data/RNAseq/389T_r1.fq.gz	s3://crm.tumorstudy.analysis/mybrca-sequencing-data/RNAseq/389T_r2.fq.gz	Tumor
38T	s3://crm.tumorstudy.analysis/mybrca-sequencing-data/RNAseq/38T_r1.fq.gz	s3://crm.tumorstudy.analysis/mybrca-sequencing-data/RNAseq/38T_r2.fq.gz	Tumor
390T	s3://crm.tumorstudy.analysis/mybrca-sequencing-data/RNAseq/390T_r1.fq.gz	s3://crm.tumorstudy.analysis/mybrca-sequencing-data/RNAseq/390T_r2.fq.gz	Tumor
391T	s3://crm.tumorstudy.analysis/mybrca-sequencing-data/RNAseq/391T_r1.fq.gz	s3://crm.tumorstudy.analysis/mybrca-sequencing-data/RNAseq/391T_r2.fq.gz	Tumor
392T	s3://crm.tumorstudy.analysis/mybrca-sequencing-data/RNAseq/392T_r1.fq.gz	s3://crm.tumorstudy.analysis/mybrca-sequencing-data/RNAseq/392T_r2.fq.gz	Tumor
393T	s3://crm.tumorstudy.analysis/mybrca-sequencing-data/RNAseq/393T_r1.fq.gz	s3://crm.tumorstudy.analysis/mybrca-sequencing-data/RNAseq/393T_r2.fq.gz	Tumor
394T	s3://crm.tumorstudy.analysis/mybrca-sequencing-data/RNAseq/394T_r1.fq.gz	s3://crm.tumorstudy.analysis/mybrca-sequencing-data/RNAseq/394T_r2.fq.gz	Tumor
395T	s3://crm.tumorstudy.analysis/mybrca-sequencing-data/RNAseq/395T_r1.fq.gz	s3://crm.tumorstudy.analysis/mybrca-sequencing-data/RNAseq/395T_r2.fq.gz	Tumor
396T	s3://crm.tumorstudy.analysis/mybrca-sequencing-data/RNAseq/396T_r1.fq.gz	s3://crm.tumorstudy.analysis/mybrca-sequencing-data/RNAseq/396T_r2.fq.gz	Tumor
397T	s3://crm.tumorstudy.analysis/mybrca-sequencing-data/RNAseq/397T_r1.fq.gz	s3://crm.tumorstudy.analysis/mybrca-sequencing-data/RNAseq/397T_r2.fq.gz	Tumor
398T	s3://crm.tumorstudy.analysis/mybrca-sequencing-data/RNAseq/398T_r1.fq.gz	s3://crm.tumorstudy.analysis/mybrca-sequencing-data/RNAseq/398T_r2.fq.gz	Tumor
399T	s3://crm.tumorstudy.analysis/mybrca-sequencing-data/RNAseq/399T_r1.fq.gz	s3://crm.tumorstudy.analysis/mybrca-sequencing-data/RNAseq/399T_r2.fq.gz	Tumor
39T	s3://crm.tumorstudy.analysis/mybrca-sequencing-data/RNAseq/39T_r1.fq.gz	s3://crm.tumorstudy.analysis/mybrca-sequencing-data/RNAseq/39T_r2.fq.gz	Tumor
3T	s3://crm.tumorstudy.analysis/mybrca-sequencing-data/RNAseq/3T_r1.fq.gz	s3://crm.tumorstudy.analysis/mybrca-sequencing-data/RNAseq/3T_r2.fq.gz	Tumor
400T	s3://crm.tumorstudy.analysis/mybrca-sequencing-data/RNAseq/400T_r1.fq.gz	s3://crm.tumorstudy.analysis/mybrca-sequencing-data/RNAseq/400T_r2.fq.gz	Tumor
401T	s3://crm.tumorstudy.analysis/mybrca-sequencing-data/RNAseq/401T_r1.fq.gz	s3://crm.tumorstudy.analysis/mybrca-sequencing-data/RNAseq/401T_r2.fq.gz	Tumor
402T	s3://crm.tumorstudy.analysis/mybrca-sequencing-data/RNAseq/402T_r1.fq.gz	s3://crm.tumorstudy.analysis/mybrca-sequencing-data/RNAseq/402T_r2.fq.gz	Tumor
403T	s3://crm.tumorstudy.analysis/mybrca-sequencing-data/RNAseq/403T_r1.fq.gz	s3://crm.tumorstudy.analysis/mybrca-sequencing-data/RNAseq/403T_r2.fq.gz	Tumor
404T	s3://crm.tumorstudy.analysis/mybrca-sequencing-data/RNAseq/404T_r1.fq.gz	s3://crm.tumorstudy.analysis/mybrca-sequencing-data/RNAseq/404T_r2.fq.gz	Tumor
405T	s3://crm.tumorstudy.analysis/mybrca-sequencing-data/RNAseq/405T_r1.fq.gz	s3://crm.tumorstudy.analysis/mybrca-sequencing-data/RNAseq/405T_r2.fq.gz	Tumor
406T	s3://crm.tumorstudy.analysis/mybrca-sequencing-data/RNAseq/406T_r1.fq.gz	s3://crm.tumorstudy.analysis/mybrca-sequencing-data/RNAseq/406T_r2.fq.gz	Tumor
407T	s3://crm.tumorstudy.analysis/mybrca-sequencing-data/RNAseq/407T_r1.fq.gz	s3://crm.tumorstudy.analysis/mybrca-sequencing-data/RNAseq/407T_r2.fq.gz	Tumor
408T	s3://crm.tumorstudy.analysis/mybrca-sequencing-data/RNAseq/408T_r1.fq.gz	s3://crm.tumorstudy.analysis/mybrca-sequencing-data/RNAseq/408T_r2.fq.gz	Tumor
409T	s3://crm.tumorstudy.analysis/mybrca-sequencing-data/RNAseq/409T_r1.fq.gz	s3://crm.tumorstudy.analysis/mybrca-sequencing-data/RNAseq/409T_r2.fq.gz	Tumor
40T	s3://crm.tumorstudy.analysis/mybrca-sequencing-data/RNAseq/40T_r1.fq.gz	s3://crm.tumorstudy.analysis/mybrca-sequencing-data/RNAseq/40T_r2.fq.gz	Tumor
410T	s3://crm.tumorstudy.analysis/mybrca-sequencing-data/RNAseq/410T_r1.fq.gz	s3://crm.tumorstudy.analysis/mybrca-sequencing-data/RNAseq/410T_r2.fq.gz	Tumor
411T	s3://crm.tumorstudy.analysis/mybrca-sequencing-data/RNAseq/411T_r1.fq.gz	s3://crm.tumorstudy.analysis/mybrca-sequencing-data/RNAseq/411T_r2.fq.gz	Tumor
412T	s3://crm.tumorstudy.analysis/mybrca-sequencing-data/RNAseq/412T_r1.fq.gz	s3://crm.tumorstudy.analysis/mybrca-sequencing-data/RNAseq/412T_r2.fq.gz	Tumor
413T	s3://crm.tumorstudy.analysis/mybrca-sequencing-data/RNAseq/413T_r1.fq.gz	s3://crm.tumorstudy.analysis/mybrca-sequencing-data/RNAseq/413T_r2.fq.gz	Tumor
415T	s3://crm.tumorstudy.analysis/mybrca-sequencing-data/RNAseq/415T_r1.fq.gz	s3://crm.tumorstudy.analysis/mybrca-sequencing-data/RNAseq/415T_r2.fq.gz	Tumor
416T	s3://crm.tumorstudy.analysis/mybrca-sequencing-data/RNAseq/416T_r1.fq.gz	s3://crm.tumorstudy.analysis/mybrca-sequencing-data/RNAseq/416T_r2.fq.gz	Tumor
417T	s3://crm.tumorstudy.analysis/mybrca-sequencing-data/RNAseq/417T_r1.fq.gz	s3://crm.tumorstudy.analysis/mybrca-sequencing-data/RNAseq/417T_r2.fq.gz	Tumor
418T	s3://crm.tumorstudy.analysis/mybrca-sequencing-data/RNAseq/418T_r1.fq.gz	s3://crm.tumorstudy.analysis/mybrca-sequencing-data/RNAseq/418T_r2.fq.gz	Tumor
419T	s3://crm.tumorstudy.analysis/mybrca-sequencing-data/RNAseq/419T_r1.fq.gz	s3://crm.tumorstudy.analysis/mybrca-sequencing-data/RNAseq/419T_r2.fq.gz	Tumor
41T	s3://crm.tumorstudy.analysis/mybrca-sequencing-data/RNAseq/41T_r1.fq.gz	s3://crm.tumorstudy.analysis/mybrca-sequencing-data/RNAseq/41T_r2.fq.gz	Tumor
420T	s3://crm.tumorstudy.analysis/mybrca-sequencing-data/RNAseq/420T_r1.fq.gz	s3://crm.tumorstudy.analysis/mybrca-sequencing-data/RNAseq/420T_r2.fq.gz	Tumor
421T	s3://crm.tumorstudy.analysis/mybrca-sequencing-data/RNAseq/421T_r1.fq.gz	s3://crm.tumorstudy.analysis/mybrca-sequencing-data/RNAseq/421T_r2.fq.gz	Tumor
422T	s3://crm.tumorstudy.analysis/mybrca-sequencing-data/RNAseq/422T_r1.fq.gz	s3://crm.tumorstudy.analysis/mybrca-sequencing-data/RNAseq/422T_r2.fq.gz	Tumor
423T	s3://crm.tumorstudy.analysis/mybrca-sequencing-data/RNAseq/423T_r1.fq.gz	s3://crm.tumorstudy.analysis/mybrca-sequencing-data/RNAseq/423T_r2.fq.gz	Tumor
424T	s3://crm.tumorstudy.analysis/mybrca-sequencing-data/RNAseq/424T_r1.fq.gz	s3://crm.tumorstudy.analysis/mybrca-sequencing-data/RNAseq/424T_r2.fq.gz	Tumor
425T	s3://crm.tumorstudy.analysis/mybrca-sequencing-data/RNAseq/425T_r1.fq.gz	s3://crm.tumorstudy.analysis/mybrca-sequencing-data/RNAseq/425T_r2.fq.gz	Tumor
426T	s3://crm.tumorstudy.analysis/mybrca-sequencing-data/RNAseq/426T_r1.fq.gz	s3://crm.tumorstudy.analysis/mybrca-sequencing-data/RNAseq/426T_r2.fq.gz	Tumor
427T	s3://crm.tumorstudy.analysis/mybrca-sequencing-data/RNAseq/427T_r1.fq.gz	s3://crm.tumorstudy.analysis/mybrca-sequencing-data/RNAseq/427T_r2.fq.gz	Tumor
428T	s3://crm.tumorstudy.analysis/mybrca-sequencing-data/RNAseq/428T_r1.fq.gz	s3://crm.tumorstudy.analysis/mybrca-sequencing-data/RNAseq/428T_r2.fq.gz	Tumor
429T	s3://crm.tumorstudy.analysis/mybrca-sequencing-data/RNAseq/429T_r1.fq.gz	s3://crm.tumorstudy.analysis/mybrca-sequencing-data/RNAseq/429T_r2.fq.gz	Tumor
42T	s3://crm.tumorstudy.analysis/mybrca-sequencing-data/RNAseq/42T_r1.fq.gz	s3://crm.tumorstudy.analysis/mybrca-sequencing-data/RNAseq/42T_r2.fq.gz	Tumor
430T	s3://crm.tumorstudy.analysis/mybrca-sequencing-data/RNAseq/430T_r1.fq.gz	s3://crm.tumorstudy.analysis/mybrca-sequencing-data/RNAseq/430T_r2.fq.gz	Tumor
431T	s3://crm.tumorstudy.analysis/mybrca-sequencing-data/RNAseq/431T_r1.fq.gz	s3://crm.tumorstudy.analysis/mybrca-sequencing-data/RNAseq/431T_r2.fq.gz	Tumor
432T	s3://crm.tumorstudy.analysis/mybrca-sequencing-data/RNAseq/432T_r1.fq.gz	s3://crm.tumorstudy.analysis/mybrca-sequencing-data/RNAseq/432T_r2.fq.gz	Tumor
433T	s3://crm.tumorstudy.analysis/mybrca-sequencing-data/RNAseq/433T_r1.fq.gz	s3://crm.tumorstudy.analysis/mybrca-sequencing-data/RNAseq/433T_r2.fq.gz	Tumor
434T	s3://crm.tumorstudy.analysis/mybrca-sequencing-data/RNAseq/434T_r1.fq.gz	s3://crm.tumorstudy.analysis/mybrca-sequencing-data/RNAseq/434T_r2.fq.gz	Tumor
435T	s3://crm.tumorstudy.analysis/mybrca-sequencing-data/RNAseq/435T_r1.fq.gz	s3://crm.tumorstudy.analysis/mybrca-sequencing-data/RNAseq/435T_r2.fq.gz	Tumor
436T	s3://crm.tumorstudy.analysis/mybrca-sequencing-data/RNAseq/436T_r1.fq.gz	s3://crm.tumorstudy.analysis/mybrca-sequencing-data/RNAseq/436T_r2.fq.gz	Tumor
437T	s3://crm.tumorstudy.analysis/mybrca-sequencing-data/RNAseq/437T_r1.fq.gz	s3://crm.tumorstudy.analysis/mybrca-sequencing-data/RNAseq/437T_r2.fq.gz	Tumor
438T	s3://crm.tumorstudy.analysis/mybrca-sequencing-data/RNAseq/438T_r1.fq.gz	s3://crm.tumorstudy.analysis/mybrca-sequencing-data/RNAseq/438T_r2.fq.gz	Tumor
439T	s3://crm.tumorstudy.analysis/mybrca-sequencing-data/RNAseq/439T_r1.fq.gz	s3://crm.tumorstudy.analysis/mybrca-sequencing-data/RNAseq/439T_r2.fq.gz	Tumor
43T	s3://crm.tumorstudy.analysis/mybrca-sequencing-data/RNAseq/43T_r1.fq.gz	s3://crm.tumorstudy.analysis/mybrca-sequencing-data/RNAseq/43T_r2.fq.gz	Tumor
440T	s3://crm.tumorstudy.analysis/mybrca-sequencing-data/RNAseq/440T_r1.fq.gz	s3://crm.tumorstudy.analysis/mybrca-sequencing-data/RNAseq/440T_r2.fq.gz	Tumor
441T	s3://crm.tumorstudy.analysis/mybrca-sequencing-data/RNAseq/441T_r1.fq.gz	s3://crm.tumorstudy.analysis/mybrca-sequencing-data/RNAseq/441T_r2.fq.gz	Tumor
442T	s3://crm.tumorstudy.analysis/mybrca-sequencing-data/RNAseq/442T_r1.fq.gz	s3://crm.tumorstudy.analysis/mybrca-sequencing-data/RNAseq/442T_r2.fq.gz	Tumor
443T	s3://crm.tumorstudy.analysis/mybrca-sequencing-data/RNAseq/443T_r1.fq.gz	s3://crm.tumorstudy.analysis/mybrca-sequencing-data/RNAseq/443T_r2.fq.gz	Tumor
444T	s3://crm.tumorstudy.analysis/mybrca-sequencing-data/RNAseq/444T_r1.fq.gz	s3://crm.tumorstudy.analysis/mybrca-sequencing-data/RNAseq/444T_r2.fq.gz	Tumor
445T	s3://crm.tumorstudy.analysis/mybrca-sequencing-data/RNAseq/445T_r1.fq.gz	s3://crm.tumorstudy.analysis/mybrca-sequencing-data/RNAseq/445T_r2.fq.gz	Tumor
446T	s3://crm.tumorstudy.analysis/mybrca-sequencing-data/RNAseq/446T_r1.fq.gz	s3://crm.tumorstudy.analysis/mybrca-sequencing-data/RNAseq/446T_r2.fq.gz	Tumor
447T	s3://crm.tumorstudy.analysis/mybrca-sequencing-data/RNAseq/447T_r1.fq.gz	s3://crm.tumorstudy.analysis/mybrca-sequencing-data/RNAseq/447T_r2.fq.gz	Tumor
448T	s3://crm.tumorstudy.analysis/mybrca-sequencing-data/RNAseq/448T_r1.fq.gz	s3://crm.tumorstudy.analysis/mybrca-sequencing-data/RNAseq/448T_r2.fq.gz	Tumor
449T	s3://crm.tumorstudy.analysis/mybrca-sequencing-data/RNAseq/449T_r1.fq.gz	s3://crm.tumorstudy.analysis/mybrca-sequencing-data/RNAseq/449T_r2.fq.gz	Tumor
44T	s3://crm.tumorstudy.analysis/mybrca-sequencing-data/RNAseq/44T_r1.fq.gz	s3://crm.tumorstudy.analysis/mybrca-sequencing-data/RNAseq/44T_r2.fq.gz	Tumor
450T	s3://crm.tumorstudy.analysis/mybrca-sequencing-data/RNAseq/450T_r1.fq.gz	s3://crm.tumorstudy.analysis/mybrca-sequencing-data/RNAseq/450T_r2.fq.gz	Tumor
451T	s3://crm.tumorstudy.analysis/mybrca-sequencing-data/RNAseq/451T_r1.fq.gz	s3://crm.tumorstudy.analysis/mybrca-sequencing-data/RNAseq/451T_r2.fq.gz	Tumor
452T	s3://crm.tumorstudy.analysis/mybrca-sequencing-data/RNAseq/452T_r1.fq.gz	s3://crm.tumorstudy.analysis/mybrca-sequencing-data/RNAseq/452T_r2.fq.gz	Tumor
453T	s3://crm.tumorstudy.analysis/mybrca-sequencing-data/RNAseq/453T_r1.fq.gz	s3://crm.tumorstudy.analysis/mybrca-sequencing-data/RNAseq/453T_r2.fq.gz	Tumor
454T	s3://crm.tumorstudy.analysis/mybrca-sequencing-data/RNAseq/454T_r1.fq.gz	s3://crm.tumorstudy.analysis/mybrca-sequencing-data/RNAseq/454T_r2.fq.gz	Tumor
455T	s3://crm.tumorstudy.analysis/mybrca-sequencing-data/RNAseq/455T_r1.fq.gz	s3://crm.tumorstudy.analysis/mybrca-sequencing-data/RNAseq/455T_r2.fq.gz	Tumor
456T	s3://crm.tumorstudy.analysis/mybrca-sequencing-data/RNAseq/456T_r1.fq.gz	s3://crm.tumorstudy.analysis/mybrca-sequencing-data/RNAseq/456T_r2.fq.gz	Tumor
457T	s3://crm.tumorstudy.analysis/mybrca-sequencing-data/RNAseq/457T_r1.fq.gz	s3://crm.tumorstudy.analysis/mybrca-sequencing-data/RNAseq/457T_r2.fq.gz	Tumor
458T	s3://crm.tumorstudy.analysis/mybrca-sequencing-data/RNAseq/458T_r1.fq.gz	s3://crm.tumorstudy.analysis/mybrca-sequencing-data/RNAseq/458T_r2.fq.gz	Tumor
459T	s3://crm.tumorstudy.analysis/mybrca-sequencing-data/RNAseq/459T_r1.fq.gz	s3://crm.tumorstudy.analysis/mybrca-sequencing-data/RNAseq/459T_r2.fq.gz	Tumor
45T	s3://crm.tumorstudy.analysis/mybrca-sequencing-data/RNAseq/45T_r1.fq.gz	s3://crm.tumorstudy.analysis/mybrca-sequencing-data/RNAseq/45T_r2.fq.gz	Tumor
460T	s3://crm.tumorstudy.analysis/mybrca-sequencing-data/RNAseq/460T_r1.fq.gz	s3://crm.tumorstudy.analysis/mybrca-sequencing-data/RNAseq/460T_r2.fq.gz	Tumor
461T	s3://crm.tumorstudy.analysis/mybrca-sequencing-data/RNAseq/461T_r1.fq.gz	s3://crm.tumorstudy.analysis/mybrca-sequencing-data/RNAseq/461T_r2.fq.gz	Tumor
462T	s3://crm.tumorstudy.analysis/mybrca-sequencing-data/RNAseq/462T_r1.fq.gz	s3://crm.tumorstudy.analysis/mybrca-sequencing-data/RNAseq/462T_r2.fq.gz	Tumor
463T	s3://crm.tumorstudy.analysis/mybrca-sequencing-data/RNAseq/463T_r1.fq.gz	s3://crm.tumorstudy.analysis/mybrca-sequencing-data/RNAseq/463T_r2.fq.gz	Tumor
464T	s3://crm.tumorstudy.analysis/mybrca-sequencing-data/RNAseq/464T_r1.fq.gz	s3://crm.tumorstudy.analysis/mybrca-sequencing-data/RNAseq/464T_r2.fq.gz	Tumor
465T	s3://crm.tumorstudy.analysis/mybrca-sequencing-data/RNAseq/465T_r1.fq.gz	s3://crm.tumorstudy.analysis/mybrca-sequencing-data/RNAseq/465T_r2.fq.gz	Tumor
466T	s3://crm.tumorstudy.analysis/mybrca-sequencing-data/RNAseq/466T_r1.fq.gz	s3://crm.tumorstudy.analysis/mybrca-sequencing-data/RNAseq/466T_r2.fq.gz	Tumor
467T	s3://crm.tumorstudy.analysis/mybrca-sequencing-data/RNAseq/467T_r1.fq.gz	s3://crm.tumorstudy.analysis/mybrca-sequencing-data/RNAseq/467T_r2.fq.gz	Tumor
468T	s3://crm.tumorstudy.analysis/mybrca-sequencing-data/RNAseq/468T_r1.fq.gz	s3://crm.tumorstudy.analysis/mybrca-sequencing-data/RNAseq/468T_r2.fq.gz	Tumor
469T	s3://crm.tumorstudy.analysis/mybrca-sequencing-data/RNAseq/469T_r1.fq.gz	s3://crm.tumorstudy.analysis/mybrca-sequencing-data/RNAseq/469T_r2.fq.gz	Tumor
46T	s3://crm.tumorstudy.analysis/mybrca-sequencing-data/RNAseq/46T_r1.fq.gz	s3://crm.tumorstudy.analysis/mybrca-sequencing-data/RNAseq/46T_r2.fq.gz	Tumor
470T	s3://crm.tumorstudy.analysis/mybrca-sequencing-data/RNAseq/470T_r1.fq.gz	s3://crm.tumorstudy.analysis/mybrca-sequencing-data/RNAseq/470T_r2.fq.gz	Tumor
